7.234019466891535899e+01,1.740060917606643898e+02,2.893807442828596663e+02,1.524201311498368341e+02,1.436350234909721166e+02,1.940471378758363414e+02,9.942412391601264687e+01,1.535216948645677917e+02,1.244998106720771887e+02,2.581611949923290581e+02,2.167212780646590318e+02,1.271175212886274153e+02,1.786960107057996368e+02,2.128227705693699647e+02
1.605944261485105642e+02,2.114148326864677472e+02,2.227090701366124961e+02,2.138645238194846740e+02,1.623466460713185029e+02,8.369625190265115577e+01,1.146516063241417527e+02,1.793326575251621477e+02,1.479534670865869543e+02,2.073317103263216836e+02,1.614065450485023803e+02,2.282389992914502841e+02,2.119734949200056064e+02,2.266696598422579711e+02
1.763302727015574192e+02,1.918505284390609233e+02,2.148476615538261854e+02,1.658462414129366493e+02,1.967421888785060844e+02,2.232841200745937158e+02,1.143327391807947180e+02,2.128184833389444179e+02,2.684607796347463591e+02,1.641241562761234150e+02,2.434909965200925797e+02,2.147267288912733818e+02,1.540888130933277296e+02,2.283676015423655485e+02
1.832869399720051433e+02,1.528747288351511600e+02,1.734130451307924830e+02,1.947827884419690747e+02,1.336163165168145213e+02,1.603344996264549991e+02,2.344231781287199112e+02,1.414419139091975808e+02,2.156410928560348736e+02,2.566127473257621432e+02,2.243542724443182692e+02,2.221631819361635962e+02,1.872791829816029008e+02,2.144123486432820584e+02
1.883107616988562825e+02,1.961185788736151778e+02,9.592132376942102212e+01,2.379163419227975282e+02,1.354697114928858070e+02,1.662736051913371682e+02,1.404593115639812595e+02,2.724257945702327106e+02,1.613754368858579653e+02,2.226737198001171691e+02,1.762516139994780531e+02,1.475197322361780721e+02,1.845783078894252185e+02,1.695419591417874017e+02
2.400479123936969472e+02,2.225984084774798646e+02,1.617157912874368719e+02,1.494810015005886044e+02,2.264439924273584097e+02,1.959789912764247504e+02,1.337108382477067607e+02,2.565799024120549348e+02,1.452485652123422710e+02,2.493259728124886578e+02,1.395246091474004970e+02,1.318905183267556254e+02,1.886550517425739315e+02,1.901597203864166374e+02
2.101316752875373197e+02,1.983071500605513222e+02,1.785373330754481458e+02,2.168764552413111915e+02,1.777084389004241984e+02,1.683754262993526254e+02,2.309544313824437722e+02,1.498858839033407548e+02,2.572983895237282468e+02,2.856482624615763939e+02,2.021871930094603158e+02,2.174100373185544584e+02,1.728804383627379195e+02,1.918818339548751624e+02
1.528890338422411901e+02,2.310196164063940785e+02,1.627342436007187985e+02,1.554040160738459520e+02,1.692489625998807128e+02,1.362655490598426695e+02,2.050390849961174808e+02,1.524229977749028819e+02,1.092681540581538826e+02,2.096001691910144871e+02,8.770974337355116290e+01,2.518423786329150289e+02,2.270712532321556125e+02,1.694591819649857882e+02
2.024423587965138438e+02,1.759037880077019622e+02,2.210094276698566205e+02,1.762942177062491282e+02,2.259050594277087782e+02,1.652495100304697928e+02,1.231091392536872604e+02,1.238044817737383170e+02,1.306187876386410949e+02,2.271014032755932419e+02,2.241072017729676418e+02,3.516094639186508175e+02,1.264707513866752606e+02,1.614409879535479320e+02
1.987098783204952213e+02,1.912993141026509250e+02,1.935756371920728895e+02,1.442180296165803384e+02,2.176354904219583091e+02,2.501489784915377754e+02,1.410565064819485031e+02,1.780157338415320112e+02,1.104928466737950998e+02,2.872055554580830972e+02,2.163947661415561470e+02,1.153634101416667193e+02,1.646643237760285103e+02,1.480457051550133656e+02
2.434915328012095301e+02,1.413166439101864569e+02,2.243572738708445513e+02,2.150184012333375563e+02,2.231663481541766600e+02,2.067269891647322595e+02,1.645630464915481923e+02,1.363108314942581956e+02,2.183403391383484120e+02,1.816453658590270948e+02,2.268968157746413965e+02,2.433609240503474496e+02,1.434464948887417108e+02,9.975286683862648829e+01
1.654252579023342378e+02,1.821974567687140052e+02,1.699163097658874335e+02,2.523010897723973756e+02,1.727831476693102957e+02,1.581451801284893861e+02,1.353537705913209948e+02,1.765580489253121073e+02,1.801210482983294696e+02,1.781820022690992573e+02,1.475303836060925278e+02,1.978111585133406152e+02,1.886936380148586068e+02,2.013599143947254220e+02
1.709406223544912393e+02,2.117444535352747721e+02,2.456429422904651858e+02,1.672891771764232942e+02,2.263354304937375900e+02,2.227693970063541258e+02,1.254730373831625343e+02,1.731150329776490366e+02,2.496996587590982699e+02,2.209815316570186212e+02,2.875159494364787633e+02,1.968946872137639730e+02,2.683056721634769701e+02,1.601004569495055421e+02
1.729442730380631588e+02,2.158250022542462432e+02,1.132644543875166221e+02,1.563809811500602791e+02,1.733625467059259222e+02,1.669201890606537972e+02,1.567440422952901713e+02,1.575050644002797355e+02,1.934174404984898956e+02,2.272629219684787643e+02,1.187676638702318570e+02,1.842349790037251864e+02,1.520161531520912490e+02,1.931438313716321602e+02
2.618663441791923674e+02,1.685662391418432264e+02,1.893759685408343785e+02,7.471852791187225762e+01,1.907250337839028020e+02,1.777430335358210982e+02,2.212370717922084395e+02,1.829830017039345478e+02,1.860765670264983100e+02,2.274532136981165706e+02,2.180477062377831317e+02,1.041886181320219151e+02,1.759909513044127891e+02,2.631274834313437623e+02
2.337643040457917039e+02,9.660171810237969225e+01,1.188514665636761549e+02,1.784919697687284099e+02,1.840215654892021178e+02,1.746677650245696327e+02,9.946053862233067377e+01,2.293460816592027811e+02,2.107130494298915551e+02,1.435192320397807748e+02,1.935111576363257484e+02,1.521604513972528707e+02,1.013515154939062342e+02,2.106976091245396958e+02
1.492480428481896126e+02,1.849997270610212752e+02,2.065149723912143145e+02,1.434459455770627869e+02,1.598732303661639378e+02,1.008148036752636756e+02,1.841213265812359339e+02,2.154158541037788268e+02,1.329823217860833893e+02,1.250066886211960195e+02,2.168536184110365355e+02,2.598719015977158051e+02,1.986137510530655561e+02,1.521661641333353145e+02
1.085193119523165706e+02,1.541381149950007341e+02,2.298491884520621795e+02,2.269315176499891606e+02,1.745131857948524043e+02,1.840763868954731777e+02,2.124992323516089527e+02,2.120352851111663881e+02,1.896610806475954405e+02,9.074192122472057065e+01,9.088034422402081702e+01,1.742315714936017059e+02,1.906699774994196162e+02,2.289103649842675168e+02
3.350298422067386355e+02,1.995685631475107300e+02,1.818482438011345721e+02,2.580936532611188454e+02,2.129110708842447082e+02,2.890614132422175544e+02,2.028989457885412548e+02,1.151754245744804876e+02,1.747861585466443728e+02,1.873194820946113168e+02,1.896224679770460284e+02,2.470048378801954527e+02,1.691866709884025397e+02,2.094197287284960680e+02
1.387231709221743472e+02,1.807411901099022487e+02,1.910033037215638387e+02,2.001436851439336522e+02,9.890046081704325331e+01,1.132990599591430083e+02,9.148976734456650206e+01,9.046113278727359841e+01,1.430657474122120618e+02,2.015265501864579392e+02,2.084848252075479138e+02,2.066039926896956729e+02,1.573167447395343004e+02,1.076440523465395245e+02
1.403065974551830664e+02,1.781473144980405436e+02,1.553075805589842275e+02,1.522555785950893892e+02,1.619695398426437407e+02,3.053565718354807359e+02,2.160501891793502693e+02,1.752212843401488556e+02,1.329292640229524238e+02,1.655923339306430648e+02,1.998919381324657252e+02,1.659717364191101296e+02,1.897810277842177697e+02,2.304441890339534211e+02
1.360899968938967959e+02,1.344399977173858645e+02,1.967006871758497084e+02,1.401459152900600316e+02,1.727568284923618194e+02,1.126119552855831500e+02,1.736937555422703099e+02,2.427631751788521512e+02,1.652908949982524689e+02,1.540401543714843342e+02,1.899931681061739255e+02,1.241562834848981112e+02,1.620486315255102454e+02,1.518670087174560308e+02
1.578427115967529630e+02,2.260513999131339915e+02,1.506686752203151514e+02,1.215733675757171000e+02,1.467124372801516188e+02,2.180671945901538038e+02,1.832661052304374891e+02,2.216889635228975237e+02,2.235049587887693008e+02,2.049067398455401872e+02,1.809446966932531495e+02,2.185644355927586275e+02,9.256939685183544952e+01,2.261063704149397608e+02
1.488398116115316725e+02,1.880796065078383492e+02,1.340031500027937170e+02,1.864245022338873525e+02,1.395492414978830880e+02,1.912322130191225256e+02,1.757645429691924051e+02,2.115178722310141097e+02,1.952130446278106888e+02,2.070733884139191048e+02,2.214393775903700998e+02,2.930291745323598889e+02,2.147104783388904536e+02,1.954347628591333148e+02
1.271406409545107010e+02,1.270557941004304041e+02,1.603694194609744272e+02,9.931938574811398723e+01,1.435067440095581901e+02,2.062364032504140141e+02,1.993815166994066885e+02,1.500426452729434175e+02,1.692264935219475888e+02,2.087303056065015880e+02,1.959632091439694648e+02,1.650115769849319065e+02,1.782164838797843629e+02,2.311212915287203487e+02
1.884251950423569895e+02,1.782670918974618530e+02,1.678341131404237387e+02,1.843153551246057020e+02,2.612582610388976150e+02,1.680741262324503396e+02,2.157993460418357472e+02,2.033506169579756317e+02,2.631639620904471712e+02,1.966504615321670713e+02,1.983640882476059062e+02,1.452122037253737687e+02,2.448521933920993092e+02,1.198833846818064046e+02
1.548411072618236801e+02,1.834838952375849601e+02,2.571868484054633655e+02,2.052403020370274476e+02,1.061870926079277666e+02,1.866513525589363951e+02,2.774965916952597240e+02,2.167258662717130164e+02,2.642423735322299763e+02,1.667584845878678266e+02,2.772978314138453015e+02,1.759928288962531440e+02,1.603342015507037956e+02,1.139617762010877868e+02
9.129539633703984691e+01,2.115567806459814051e+02,1.271508425128853759e+02,1.491475010067271114e+02,2.381441533717512868e+02,1.963298747644711000e+02,1.780324018908358994e+02,2.642325148582270344e+02,2.347240456791489578e+02,1.808719289164378949e+02,1.090558336848543348e+02,3.305858177483336817e+02,2.194095997409401662e+02,1.974667300965404877e+02
2.027499491019292464e+02,1.310563894203811515e+02,1.801361347594182973e+02,2.235791476332456682e+02,1.481641187614259252e+02,2.089476658774794373e+02,1.385919755205666490e+02,1.606192460417028371e+02,1.182375520737656416e+02,1.636863337337630924e+02,1.483359298947873697e+02,1.974420113787465425e+02,1.705693252252805223e+02,1.652392114396607496e+02
1.462044596551720588e+02,2.512754963514212250e+02,1.629442085932318207e+02,1.309890412142934224e+02,2.031580981694264096e+02,1.721980048489782007e+02,2.729698521367004105e+02,2.086439031173715080e+02,1.680742785065737053e+02,8.720045911782877113e+01,2.402153192087761227e+02,1.957670722259685192e+02,1.799838499872202817e+02,1.794307394818122532e+02
2.426250549501611999e+02,2.233738432844154147e+02,1.941788175309631299e+02,2.075167929740658224e+02,2.539939297106114964e+02,2.111643272625362329e+02,1.338187772171557981e+02,1.191806344277728016e+02,2.352794431851364720e+02,1.769197288632017262e+02,1.495746600329304670e+02,2.264151641407240731e+02,2.019135799375676470e+02,1.546210727893662238e+02
2.691142924786938124e+02,8.024448846353922704e+01,2.213276044104200082e+02,1.752687767311518314e+02,2.416440996232188354e+02,2.119284069085752549e+02,1.696580762730640402e+02,2.601937400968333804e+02,1.230849421342148844e+02,1.018470430962241693e+02,1.412734260891647864e+02,1.825643838363055806e+02,1.712741346054530709e+02,2.191326287642011721e+02
1.682828732854080442e+02,1.285136793939508095e+02,1.594003769472854799e+02,1.835723797155324917e+02,2.008426381663516906e+02,1.143120705402308488e+02,1.510309986819472670e+02,1.578631610180511871e+02,7.991887575780538100e+01,1.868809177438118923e+02,1.673175190882281811e+02,2.222818370493473026e+02,1.848860773497472394e+02,2.249772067471853347e+02
1.354232894067946518e+02,2.118084441019090036e+02,1.648912382612777208e+02,1.232904055818698907e+02,1.858113427739475014e+02,1.640106062881541504e+02,2.003244101245508944e+02,2.528338602259554477e+02,1.948622009394219106e+02,2.160242117309252308e+02,1.510958380616801549e+02,2.245159766879096992e+02,1.902739503368525504e+02,1.331588884887778477e+02
2.133548066047084717e+02,2.161647689203387301e+02,1.525773433485838382e+02,2.485222651364192927e+02,1.887654179245417936e+02,2.148451540109756479e+02,2.098337160850057330e+02,1.683299348078181481e+02,1.671026602306410496e+02,1.904636438242150689e+02,1.710415854320743563e+02,1.683790735981639841e+02,2.603553697487325849e+02,1.881793548142314023e+02
2.173949830108593630e+02,1.835640176443466487e+02,1.921456880380287089e+02,1.181589581727831870e+02,2.111385842817805951e+02,1.327219997012967383e+02,1.990678701730477087e+02,1.782709688234576504e+02,1.712415446176623277e+02,2.020531057088136890e+02,5.983384290474199929e+01,2.429212234323310327e+02,2.363005876494345046e+02,1.532647341194628439e+02
1.409183682360147714e+02,1.925849877078950385e+02,1.393404079617569096e+02,1.839581297582263346e+02,1.532739754701899528e+02,2.548878565457826539e+02,1.186134225151532036e+02,1.833030267126340505e+02,2.238258844201313877e+02,1.725475237972704008e+02,2.051115147961611740e+02,2.018272211674068899e+02,1.654327538707364624e+02,1.814518318393978404e+02
9.077449962109018600e+01,2.168236286516020073e+02,1.829116608292970909e+02,2.476690215384745102e+02,2.393794509799288051e+02,2.545627988245078939e+02,2.583424141054573511e+02,1.330152002102491338e+02,2.832332268416834040e+02,2.416162521107642078e+02,1.899960002955119194e+02,1.658271637380794630e+02,1.957369032553217778e+02,2.121914039227717694e+02
1.880578799605135600e+02,2.021106985971002246e+02,8.953050063142505621e+01,1.853272752996242048e+02,2.545990944670990928e+02,1.826533838478559062e+02,2.130736328802057926e+02,2.145703863583670454e+02,1.856591239447034241e+02,1.840030869236263982e+02,2.199660307159035142e+02,1.919356706204373211e+02,1.970286330115969804e+02,1.937561734343511262e+02
2.372121408164872491e+02,1.165030973679347284e+02,1.994750106199775246e+02,1.788358575193420563e+02,1.596201987874094925e+02,1.935566574207203985e+02,1.864842688473377166e+02,1.608081965732118306e+02,1.699774725628497549e+02,1.542547255648192106e+02,2.322848785188643319e+02,1.949609054644405433e+02,2.074440593168017131e+02,7.557576013412699467e+01
2.856455644864655596e+02,2.210292803179933685e+02,1.752446707175566303e+02,2.086624108256613681e+02,2.367919012962295540e+02,9.840479114515844117e+01,1.755479694667801311e+02,1.511612889122268939e+02,1.517987196512897583e+02,1.418594575632530450e+02,2.063079974692353176e+02,9.750545979221855930e+01,1.718516631492395845e+02,2.286596100222309360e+02
1.795317140139831906e+02,8.231066740376677160e+01,1.810558226664669803e+02,1.744491399589653042e+02,1.716301840086351831e+02,1.140752532838335611e+02,2.272334446029347532e+02,1.562607993894480387e+02,2.186193383607594001e+02,1.923255874884603998e+02,1.435600225163868799e+02,1.646343182994521044e+02,2.389398566080607793e+02,1.801117888854015519e+02
2.006046223120853824e+02,1.534749203033432821e+02,3.620189891542273131e+01,2.104581237296727636e+02,1.913538830308442016e+02,2.381727209317808160e+02,1.544316442327259438e+02,1.808505550953143768e+02,1.748013580395915199e+02,1.877104659054068065e+02,2.435000120412058209e+02,1.644128715102388014e+02,2.053165344295559009e+02,2.282592331002921640e+02
1.402861616097873707e+02,1.488044237009244739e+02,1.559446186789887747e+02,2.467952300942474153e+02,1.443851211874897444e+02,1.868853952711698128e+02,1.164261620303634999e+02,2.084114360904930265e+02,2.198512779240817565e+02,1.447650990846777290e+02,1.849427048401950060e+02,1.244107258081298681e+02,2.228693865784842387e+02,1.882802468944829855e+02
1.395093670432123645e+02,2.137208827585441782e+02,1.728268392527469075e+02,1.004021619623950698e+02,1.913888326172908023e+02,2.323066071578026595e+02,1.177401747603781956e+02,1.673755217030100084e+02,1.288500086956908603e+02,2.673618489728660279e+02,1.532665223883835210e+02,2.271243418902359394e+02,2.145235134064355407e+02,1.368722632738988807e+02
2.202487779362096489e+02,2.181181824222369698e+02,2.265152403525770808e+02,1.954021386640020239e+02,2.501208328632336588e+02,1.522202104075094553e+02,1.870479337360848433e+02,1.864697379101288846e+02,2.078102548853452447e+02,2.098621869354084026e+02,1.518982926282962183e+02,1.528437061221960960e+02,1.172115980932252199e+02,2.452963549510124608e+02
2.000487801732409139e+02,9.227889187435741292e+01,1.461750159253210199e+02,1.168971823280912474e+02,1.142195497276428853e+02,2.378100216990509068e+02,1.189095303061156983e+02,1.283238177040950632e+02,2.360899896605502306e+02,1.804902965161070938e+02,8.679895141557740601e+01,1.752414793019960371e+02,1.884595174183913286e+02,1.608574362639187143e+02
2.073349401857792031e+02,1.804333972511281274e+02,1.960190372120428606e+02,1.372692681204376868e+02,1.880478262080432330e+02,1.749565397726804292e+02,1.446665543894807797e+02,2.405190619815381581e+02,1.569669266855560181e+02,2.047052903375033850e+02,2.068132398050347547e+02,2.234322713897269921e+02,2.158989499222878976e+02,1.755129351778973330e+02
2.163897087660593570e+02,9.380716463055500753e+01,2.029691026124518487e+02,1.706159841125669345e+02,1.396787109238109394e+02,1.089199926351300292e+02,2.949258827735414457e+02,2.005869631424957902e+02,1.801738247111183568e+02,1.779639936562106470e+02,1.003536891167491234e+02,2.255735224973358584e+02,1.026426364397324846e+02,3.077457695064800305e+02
1.660563795722455609e+02,2.281055991072307734e+02,1.619763339956293464e+02,2.319202204671759375e+02,1.775193804824758956e+02,1.771931706594265563e+02,1.260173624742274399e+02,1.552593147320204139e+02,2.312826566551753444e+02,1.596202272038444221e+02,1.681132877066428364e+02,1.898254736948935317e+02,2.988098525898826097e+02,2.054477672165069748e+02
1.628865142609594443e+02,2.581360206243085713e+02,2.078671365976400693e+02,3.036026965635809347e+02,2.192139285483426647e+02,1.645331802387495941e+02,1.237805156389611767e+02,2.095284422282458081e+02,2.520617112572481915e+02,1.041591233141024588e+02,2.717447190712274505e+02,1.849329203829736059e+02,1.771139842593019864e+02,1.506199445471775675e+02
2.120917253689927691e+02,1.625430846430262193e+02,1.733559499263002692e+02,1.479741942925987530e+02,1.295937923469184057e+02,2.003573450563691267e+02,1.269173631946216290e+02,2.227701562225084047e+02,1.944870575774683630e+02,1.898844192140537643e+02,2.046119283704981626e+02,1.162238388198000223e+02,2.080533746537057596e+02,2.155270991875091795e+02
1.558999045081467614e+02,2.357315872151879432e+02,1.590003487268577942e+02,1.629121389491170078e+02,3.059068237455500139e+02,1.295616881964420486e+02,1.953542424694161923e+02,2.282483190344889863e+02,1.178536589008246267e+02,2.659817324499325650e+02,1.857668656596532344e+02,7.857295739290634629e+01,2.006518528843848230e+02,2.005194857979051903e+02
1.111685380309649673e+02,1.729888031474830541e+02,2.291987336569779075e+02,2.438194840208412018e+02,1.802882689535460656e+02,1.669213806900165196e+02,1.222472659535650621e+02,2.502063552723293469e+02,1.555897567528619447e+02,2.408580569427898581e+02,2.352601072539283962e+02,1.958200323183432943e+02,1.851140046399348194e+02,9.944892041628959589e+01
2.201829029594372855e+02,1.659784836321695991e+02,1.322005252899326990e+02,2.288547222700033785e+02,2.260913478784612494e+02,2.740326621634004027e+02,2.325869831240935923e+02,8.614620082324753980e+01,2.009576884612789343e+02,2.300555343100305095e+02,2.004725174996948169e+02,1.553032152569933544e+02,2.475234706520209897e+02,1.163542847270019394e+02
1.718659168553578240e+02,1.580469450242520395e+02,1.604240227527485558e+02,2.402157080898908816e+02,1.914134406708521681e+02,2.551357997028962927e+02,2.291385778201102994e+02,1.509463738327546025e+02,1.408697784277347296e+02,1.454629734393789136e+02,1.649793072506457179e+02,1.574594109203378309e+02,2.336882796487903988e+02,1.964503831702965044e+02
1.572067128288766753e+02,9.988926236896824662e+01,2.488321320597988233e+02,2.832642602152155860e+02,2.088975322222094633e+02,1.815161041793830350e+02,1.523613281704204780e+02,2.077725636938475873e+02,2.059987897528818621e+02,1.911711525059749874e+02,1.628733820791281630e+02,2.030724971604231257e+02,1.590102533517875258e+02,2.437696835856290249e+02
2.291721789217709215e+02,2.024051118056487155e+02,1.064420559689963284e+02,1.466393383308743523e+02,2.493960506501713610e+02,1.423602089939386417e+02,1.535085238145664732e+02,1.804014123744872222e+02,9.636403454401495594e+01,2.489966762228532673e+02,1.867271236131524290e+02,1.513539820332288457e+02,1.797884659100638771e+02,1.075236970660895111e+02
1.346659775954139491e+02,2.492399102551144665e+02,1.930877798181879257e+02,1.647228742193046855e+02,1.861902640488770828e+02,2.293773604278839855e+02,1.984214081484905137e+02,1.579417138723329117e+02,1.025879485777089997e+02,1.467670455179762996e+02,1.863090252014418411e+02,1.511339191134409816e+02,1.462747454751839200e+02,2.730967480961481897e+02
1.700407336522284254e+02,1.980028499584512645e+02,1.607773625753092119e+02,2.028972090390900007e+02,1.276272642567452067e+02,8.147436644775127945e+01,1.840525992385015854e+02,2.457826042336187982e+02,1.886455489597703945e+02,1.865165256279491359e+02,1.652445278738273373e+02,2.457771693405175029e+02,1.984017079783748727e+02,1.179674452317941729e+02
1.904072536198498540e+02,2.898846336154226719e+02,2.261956816564433836e+02,1.705461220758409979e+02,1.676667068076183398e+02,1.917350320173761986e+02,2.010925902259262443e+02,1.593572798267338726e+02,1.039217992095254743e+02,2.128565961460548124e+02,2.473692289979478574e+02,1.375774506665763113e+02,1.941221032117870777e+02,1.615297052668124707e+02
1.530122553289699852e+02,1.500691694258005668e+02,1.624567459360073656e+02,1.809553637500894183e+02,2.390030358768136409e+02,2.372763532223723928e+02,1.160358689772043874e+02,2.113654581557188976e+02,1.417403699341764138e+02,1.461891614803277264e+02,2.310042207306798900e+02,2.119912872665569807e+02,2.080124249980830768e+02,1.350244494269134634e+02
1.179194201589109383e+02,1.885631081979092869e+02,9.175597248558423757e+01,1.754784627392183438e+02,2.304483561593175693e+02,1.433208760937747002e+02,1.550679214612883356e+02,1.899078450211728182e+02,1.456995003720160184e+02,1.854401887867208245e+02,2.619367276297514309e+02,2.388321627680899724e+02,1.880790772942844171e+02,1.735294715192735282e+02
1.453960989350539421e+02,1.268433416917895329e+02,2.005262873835682456e+02,2.848841519471104675e+02,1.620291317225113232e+02,1.229557440764056651e+02,1.736731904935292903e+02,1.878839722035600346e+02,2.743194681041774174e+02,1.833447982976881860e+02,2.271501375476574651e+02,2.322783004183229707e+02,2.289865427293740936e+02,1.953190953007896837e+02
2.309349291181210049e+02,2.029248794897552841e+02,1.985340307744896222e+02,1.588272553499719209e+02,2.427017941641558707e+02,1.349250508657121372e+02,2.004308401935271320e+02,1.838678014644504799e+02,1.303357976063336992e+02,1.146886712780911637e+02,2.171201563860685724e+02,1.276225011947295798e+02,1.644217155125605814e+02,1.057207739443490766e+02
1.910174540441749400e+02,1.314110267814338329e+02,1.640312503525738919e+02,2.086708541870145552e+02,1.268870847429096216e+02,1.389418871278136010e+02,7.577937350276589257e+01,1.961355012659504098e+02,1.872467870444721996e+02,1.259516472891465924e+02,1.650673443276207877e+02,1.164206781383459344e+02,2.562924301416038020e+02,1.597147672821799631e+02
2.257338401547407898e+02,1.777444375866604389e+02,1.225625317565506123e+02,1.798728756892067793e+02,1.536189704881217608e+02,1.465326417110595685e+02,1.727758694109430166e+02,2.023902489381742100e+02,1.715077736404086579e+02,9.679252970549903523e+01,1.590483691107550044e+02,1.657808392091712051e+02,1.822173789897507277e+02,1.850871783173413405e+02
1.784762332029059735e+02,1.925148470268009646e+02,2.101885545882131225e+02,1.760591398713808644e+02,1.760014199237908201e+02,2.060144743762266444e+02,2.037461513549020253e+02,1.695254528718556344e+02,1.689098199702584395e+02,1.637934817337586821e+02,1.930458655263449543e+02,1.623671605499009161e+02,1.481538469824483286e+02,1.807799847666125288e+02
1.625184589985922514e+02,1.352450140437666732e+02,1.784927195223607157e+02,1.475054527366864647e+02,2.452396804077069703e+02,3.202481794652998701e+02,7.292924571934685218e+01,1.051122551813158168e+02,8.730062621063181894e+01,1.448198539009290471e+02,1.941085692453279989e+02,1.450221297276697783e+02,1.902324164231994530e+02,1.835206929184777493e+02
1.801513383912283359e+02,2.544191073512403136e+02,2.073025610243043388e+02,2.170975897727927872e+02,2.162012812729403493e+02,9.945159025898506400e+01,2.636036685274490310e+02,2.683077725602172450e+02,2.198510166776018195e+02,1.826810494954097237e+02,2.601239009637007484e+02,3.323270746355091774e+02,2.283346510678742618e+02,7.921127382272408113e+01
1.716992604031837857e+02,1.735096104750758741e+02,1.418897087034549713e+02,1.481125379389824559e+02,1.616000507840813611e+02,2.189542681402023732e+02,1.453734732200157680e+02,1.593577981309010738e+02,9.977505097367492226e+01,1.595075781201060181e+02,2.070947505866909069e+02,1.582421466505770979e+02,8.506982231324973043e+01,2.405486122285955162e+02
2.225006269972216444e+02,2.603686776053385756e+02,2.189329105703749292e+02,2.208421734390562960e+02,9.686008552171770702e+01,1.548784981894775967e+02,1.896930544530690668e+02,1.811021527417680375e+02,1.006332623329566474e+02,2.236946316523922462e+02,8.967904275170137396e+01,2.023949564260414604e+02,2.253500828164167444e+02,1.158375746553773666e+02
1.756173069181238020e+02,5.842171099556728109e+01,2.232572980781351930e+02,2.255344704810334804e+02,1.664148745056330938e+02,1.524458764092712215e+02,1.447388870686425264e+02,1.721750281820231123e+02,1.116071763228417950e+02,1.876522735556365831e+02,1.688534157770513104e+02,1.158244971129412733e+02,2.196684663230618639e+02,1.280345978173770050e+02
